"Time1","Time2","Lon.mean","Lon.sd","Lon.50%","Lon.2.5%","Lon.97.5%","Lat.mean","Lat.sd","Lat.50%","Lat.2.5%","Lat.97.5%"
2015-10-02 04:26:06,2015-10-02 17:04:04,16.0134596966855,2.42854883563697,16.0073741141553,11.3177938011686,20.9181592345139,9.62894824369703,7.2654678778567,9.18612783468584,-3.44583434337229,25.1117206101026
2015-10-02 17:04:04,2015-10-03 05:11:02,13.3921910903852,2.65140125388362,13.5021211302603,8.01971045654563,18.2624681333232,5.75728788170558,5.70572448760266,5.29722646787805,-3.93686993953433,18.0831818203494
2015-10-03 05:11:02,2016-01-01 17:18:57,14.1578382074386,2.54082110154234,14.33825740701,8.65238941710845,18.6340327933172,2.12935641066856,3.68281385425927,1.52559628688326,-3.97975359785816,11.3998282155687
2016-01-01 17:18:57,2016-04-01 04:50:52,15.4054721184547,1.980723681138,15.4534700112251,11.6477504836589,19.2771241961391,0.562673844939699,2.74359393961891,0.343854811173254,-4.58434093658602,6.91452555418084
2016-04-01 04:50:52,2016-04-01 17:13:53,14.9756590527898,2.50163996580038,14.9903410917756,9.90988992173851,19.7440246310841,1.44606089079477,4.43643167340021,1.43338759814767,-7.38345379512377,10.4339178448668
2016-04-01 17:13:53,2016-04-02 04:55:54,14.6463407271722,2.46464989585604,14.7246061871796,9.71222282609947,19.3157164317628,2.12165028306837,5.4410756427384,2.12143862487684,-8.63822859632575,13.5676844900575
2016-04-02 04:55:54,2016-04-02 17:23:57,13.9368342848692,2.55406637915935,13.9727942912857,8.87001221141589,18.9391885679823,2.27307321422013,6.05789932081483,2.16689100406028,-9.45991504476838,14.2440472731272
2016-04-02 17:23:57,2016-04-03 04:55:50,13.3524057833985,2.27642269773218,13.3110922632185,8.84206742840998,17.791067473241,2.77869145818472,6.30446324652221,2.99303828641979,-10.2680764420405,14.391235419456
2016-04-03 04:55:50,2016-04-03 17:23:53,12.9886392881562,2.48800794969783,13.0036423153248,8.07868555916802,18.0243737498694,3.48609829732709,6.27325959793063,3.651522406001,-9.16678548086283,15.1354004922504
2016-04-03 17:23:53,2016-04-04 05:06:06,12.0585839380825,2.49164944258763,12.1278853810956,7.18550983708622,16.8118951951501,4.46720946460066,6.13872405478012,4.73265855243705,-7.92329965312446,16.0217429117312
